CODIGOCIE,ESCOLA,DIRETORIA,MUNICIPIO,SERIE,IDPort,IDMat,IndDesemp,IndFluxo,IDESP,META,ORDEM,_REGICAO_NOME,_ANO,_DIRETORIA_ID,_MUNICIPIO_ID,_ESCOLA_ID,_ERROR_ID,_ERROR_INFOS,error_id,request_data
909130,INAH JACY DE CASTRO AGUIAR,LESTE 4,SAO PAULO,3º ANO EM,"3,3090","1,3000","2,30","0,8109","1,87","2,10",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,909130,,,,
906190,FRANCISCO MIGNONE,LESTE 4,SAO PAULO,5º ANO EF,"5,0570","4,9723","5,01","0,9818","4,92","5,14",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,906190,,,,
906190,FRANCISCO MIGNONE,LESTE 4,SAO PAULO,9º ANO EF,"4,2183","3,4667","3,84","0,8986","3,45","3,69",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,906190,,,,
043928,JORGE DUPRAT FIGUEIREDO,LESTE 4,SAO PAULO,9º ANO EF,"4,0120","2,4200","3,22","0,9880","3,18","3,44",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,043928,,,,
043928,JORGE DUPRAT FIGUEIREDO,LESTE 4,SAO PAULO,3º ANO EM,"3,2743","1,4037","2,34","0,9000","2,11","2,56",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,043928,,,,
909063,FRANCISCO GLYCERIO DE FREITAS DR,LESTE 4,SAO PAULO,5º ANO EF,"6,4787","5,9523","6,22","1,0000","6,22","6,30",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,909063,,,,
268288,FAZENDA DA JUTA VI,LESTE 4,SAO PAULO,5º ANO EF,"5,4063","4,4313","4,92","0,9909","4,88","5,21",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,268288,,,,
002689,EXERCITO BRASILEIRO,LESTE 4,SAO PAULO,3º ANO EM,"2,5787","0,8527","1,72","0,8803","1,51","2,02",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,002689,,,,
048628,EMIR MACEDO NOGUEIRA JORNALISTA PROF,LESTE 4,SAO PAULO,5º ANO EF,"5,9490","5,2170","5,58","0,9930","5,54","5,76",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,048628,,,,
003104,CIDADE DE HIROSHIMA,LESTE 4,SAO PAULO,9º ANO EF,"3,6410","2,8573","3,25","0,8987","2,92","3,19",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,003104,,,,
003104,CIDADE DE HIROSHIMA,LESTE 4,SAO PAULO,3º ANO EM,"2,9513","1,6667","2,31","0,8210","1,90","2,13",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,003104,,,,
039263,CHIBATA MIYAKOSHI,LESTE 4,SAO PAULO,9º ANO EF,"3,0230","2,1707","2,60","0,8988","2,34","2,64",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,039263,,,,
039263,CHIBATA MIYAKOSHI,LESTE 4,SAO PAULO,3º ANO EM,"2,8393","1,3690","2,10","0,7236","1,52","1,76",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,039263,,,,
901714,CAMILO MARIA CAVALHEIRO DOM,LESTE 4,SAO PAULO,9º ANO EF,"4,4683","3,4023","3,94","0,9352","3,68","4,56",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,901714,,,,
901714,CAMILO MARIA CAVALHEIRO DOM,LESTE 4,SAO PAULO,3º ANO EM,"4,1547","1,8983","3,03","0,8347","2,53","3,08",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,901714,,,,
002458,BERNARDO RODRIGUES NOGUEIRA DOM,LESTE 4,SAO PAULO,5º ANO EF,"6,6663","6,2117","6,44","1,0000","6,44","6,63",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,002458,,,,
923278,SILVANA EVANGELISTA PROFESSORA,LESTE 3,SAO PAULO,9º ANO EF,"3,1637","2,3037","2,73","0,8971","2,45","2,74",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10211,100,923278,,,,
923278,SILVANA EVANGELISTA PROFESSORA,LESTE 3,SAO PAULO,3º ANO EM,"1,6667","1,4123","1,54","0,7569","1,17","1,60",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10211,100,923278,,,,
002598,ASTOLFO ARAUJO DEPUTADO,LESTE 4,SAO PAULO,9º ANO EF,"4,0937","2,8653","3,48","0,9492","3,30","3,55",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,002598,,,,
002598,ASTOLFO ARAUJO DEPUTADO,LESTE 4,SAO PAULO,3º ANO EM,"2,5667","1,1317","1,85","0,8839","1,64","2,13",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,002598,,,,
003098,ASCANIO DE AZEVEDO CASTILHO PROF,LESTE 4,SAO PAULO,5º ANO EF,"5,9740","5,1333","5,55","0,9909","5,50","5,66",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,003098,,,,
902809,ARTHUR CHAGAS JUNIOR PROF,LESTE 4,SAO PAULO,5º ANO EF,"4,3823","4,8080","4,60","0,9908","4,56","4,82",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,902809,,,,
902809,ARTHUR CHAGAS JUNIOR PROF,LESTE 4,SAO PAULO,9º ANO EF,"3,2050","2,9013","3,05","0,9200","2,81","3,11",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,902809,,,,
902809,ARTHUR CHAGAS JUNIOR PROF,LESTE 4,SAO PAULO,3º ANO EM,"1,6043","0,4673","1,04","0,7896","0,82","1,74",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,902809,,,,
001752,AROLDO DE AZEVEDO PROF,LESTE 4,SAO PAULO,9º ANO EF,"4,2307","3,0013","3,62","0,8897","3,22","3,48",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,001752,,,,
001752,AROLDO DE AZEVEDO PROF,LESTE 4,SAO PAULO,3º ANO EM,"2,8433","1,3847","2,11","0,7609","1,61","2,36",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,001752,,,,
046279,ANTONIO SYLVIO DA CUNHA BUENO,LESTE 4,SAO PAULO,9º ANO EF,"4,1387","3,1847","3,66","0,8809","3,22","3,48",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,046279,,,,
046279,ANTONIO SYLVIO DA CUNHA BUENO,LESTE 4,SAO PAULO,3º ANO EM,"2,8203","1,5000","2,16","0,7520","1,62","1,86",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,046279,,,,
909002,ANTENOR SANTOS DE OLIVEIRA PROF,LESTE 4,SAO PAULO,5º ANO EF,"5,7207","5,5843","5,65","1,0000","5,65","6,16",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,909002,,,,
041671,AMADOR ARRUDA MENDES PROF,LESTE 4,SAO PAULO,5º ANO EF,"5,7743","4,5370","5,16","0,9977","5,15","5,95",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,041671,,,,
037813,DIDIO DA SILVEIRA BALDY PROF,LESTE 4,SAO PAULO,5º ANO EF,"6,0303","5,3603","5,70","0,9948","5,67","5,81",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,037813,,,,
909099,JOAO SARMENTO PIMENTEL,LESTE 4,SAO PAULO,3º ANO EM,"2,8000","1,0620","1,93","0,7665","1,48","2,00",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,909099,,,,
002653,AFONSO PENNA JUNIOR PROF,LESTE 4,SAO PAULO,9º ANO EF,"4,2460","3,2910","3,77","0,9265","3,49","3,73",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,002653,,,,
002653,AFONSO PENNA JUNIOR PROF,LESTE 4,SAO PAULO,3º ANO EM,"3,5733","1,8287","2,70","0,8895","2,40","2,62",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,002653,,,,
003232,ADELINO JOSE DA SILVA D AZEVEDO PROF,LESTE 4,SAO PAULO,9º ANO EF,"4,5833","3,0950","3,84","0,9711","3,73","3,95",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,003232,,,,
003232,ADELINO JOSE DA SILVA D AZEVEDO PROF,LESTE 4,SAO PAULO,3º ANO EM,"2,6543","1,1827","1,92","0,8473","1,63","2,51",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,003232,,,,
002549,ADELAIDE FERRAZ DE OLIVEIRA PROFA,LESTE 4,SAO PAULO,9º ANO EF,"4,5573","3,7917","4,17","0,9576","3,99","4,19",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,002549,,,,
002549,ADELAIDE FERRAZ DE OLIVEIRA PROFA,LESTE 4,SAO PAULO,3º ANO EM,"4,3480","2,0453","3,20","0,7112","2,28","2,52",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,002549,,,,
036559,AUGUSTO BAILLOT PROF,LESTE 4,SAO PAULO,5º ANO EF,"4,0283","3,1943","3,61","1,0000","3,61","4,13",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,036559,,,,
909026,A HEBRAICA,LESTE 4,SAO PAULO,5º ANO EF,"6,1177","5,8227","5,97","0,9976","5,96","6,07",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,909026,,,,
001387,THEODORO DE MORAES PROFESSOR,LESTE 5,SAO PAULO,5º ANO EF,"7,0440","6,2890","6,67","0,9965","6,65","6,69",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001387,,,,
001740,STEFAN ZWEIG,LESTE 5,SAO PAULO,9º ANO EF,"3,0233","2,6810","2,85","0,9363","2,67","2,96",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001740,,,,
001740,STEFAN ZWEIG,LESTE 5,SAO PAULO,3º ANO EM,"2,7160","2,0257","2,37","0,8478","2,01","2,46",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001740,,,,
001776,SECUNDINO DOMINGUES FILHO DOUTOR,LESTE 5,SAO PAULO,5º ANO EF,"6,2430","6,1310","6,19","0,9966","6,17","6,26",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001776,,,,
001776,SECUNDINO DOMINGUES FILHO DOUTOR,LESTE 5,SAO PAULO,9º ANO EF,"4,0383","3,2077","3,62","0,9271","3,36","3,61",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001776,,,,
001776,SECUNDINO DOMINGUES FILHO DOUTOR,LESTE 5,SAO PAULO,3º ANO EM,"4,0477","1,9047","2,98","0,8209","2,45","2,66",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001776,,,,
002161,SALVADOR ROCCO PROFESSOR,LESTE 5,SAO PAULO,9º ANO EF,"4,3933","2,8113","3,60","0,9427","3,39","3,68",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002161,,,,
002161,SALVADOR ROCCO PROFESSOR,LESTE 5,SAO PAULO,3º ANO EM,"3,4133","1,7923","2,60","0,9043","2,35","3,02",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002161,,,,
001600,PLINIO BARRETO,LESTE 5,SAO PAULO,9º ANO EF,"4,3020","3,7680","4,04","0,9340","3,77","4,30",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001600,,,,
001600,PLINIO BARRETO,LESTE 5,SAO PAULO,3º ANO EM,"3,7323","2,1040","2,92","0,8500","2,48","2,69",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001600,,,,
002159,PEDRO ARBUES CORONEL,LESTE 5,SAO PAULO,3º ANO EM,"2,5000","2,8570","2,68","0,9701","2,60","2,81",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002159,,,,
002148,PAULO NOVAES DE CARVALHO PROFESSOR,LESTE 5,SAO PAULO,9º ANO EF,"4,0627","3,1373","3,60","0,9634","3,47","3,71",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002148,,,,
002148,PAULO NOVAES DE CARVALHO PROFESSOR,LESTE 5,SAO PAULO,3º ANO EM,"3,4373","2,0963","2,77","0,9400","2,60","3,08",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002148,,,,
001399,PAULO MONTE SERRAT PROFESSOR,LESTE 5,SAO PAULO,5º ANO EF,"7,7637","6,9620","7,36","0,9913","7,30","7,31",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001399,,,,
003189,ALFREDO MACHADO PEDROSA PROF,LESTE 4,SAO PAULO,5º ANO EF,"5,3747","4,4883","4,93","0,9978","4,92","5,14",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,003189,,,,
002288,PAULO CAVALCANTI ALBUQUERQUE PROFESSOR,LESTE 5,SAO PAULO,5º ANO EF,"5,5030","4,7270","5,12","1,0000","5,12","5,73",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002288,,,,
002264,OSWALDO CATALANO,LESTE 5,SAO PAULO,3º ANO EM,"3,4753","1,8013","2,64","0,8873","2,34","2,64",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002264,,,,
002297,ORVILLE DERBY,LESTE 5,SAO PAULO,9º ANO EF,"3,9660","4,0157","3,99","0,9294","3,71","3,93",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002297,,,,
002297,ORVILLE DERBY,LESTE 5,SAO PAULO,3º ANO EM,"2,3623","1,5087","1,94","0,8267","1,60","2,78",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002297,,,,
001961,NORBERTO MAYER FILHO DEPUTADO,LESTE 5,SAO PAULO,9º ANO EF,"4,6780","3,8253","4,25","0,9891","4,20","4,38",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001961,,,,
001961,NORBERTO MAYER FILHO DEPUTADO,LESTE 5,SAO PAULO,3º ANO EM,"3,1553","1,5790","2,37","0,9019","2,14","2,80",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001961,,,,
044271,NAGIB IZAR,LESTE 5,SAO PAULO,5º ANO EF,"5,5563","5,0210","5,29","0,9977","5,28","5,46",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,044271,,,,
001971,MOACYR CAMPOS PROFESSOR,LESTE 5,SAO PAULO,9º ANO EF,"3,9753","3,1420","3,56","0,9643","3,43","3,67",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001971,,,,
001971,MOACYR CAMPOS PROFESSOR,LESTE 5,SAO PAULO,3º ANO EM,"2,5610","1,5430","2,05","0,8777","1,80","2,58",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001971,,,,
039214,MAXIMO RIBEIRO NUNES PROFESSOR,LESTE 5,SAO PAULO,5º ANO EF,"4,5113","4,4360","4,47","0,9944","4,44","4,91",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,039214,,,,
001703,MARIO MARQUES DE OLIVEIRA PROFESSOR,LESTE 5,SAO PAULO,3º ANO EM,"3,8453","2,2327","3,04","0,9383","2,85","3,42",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001703,,,,
908940,MARIA PRESTES MAIA,LESTE 5,SAO PAULO,5º ANO EF,"6,0857","5,1983","5,64","1,0000","5,64","6,22",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,908940,,,,
000747,MARIA MONTESSORI,LESTE 5,SAO PAULO,9º ANO EF,"3,1603","2,9533","3,06","0,9333","2,86","3,14",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,000747,,,,
000747,MARIA MONTESSORI,LESTE 5,SAO PAULO,3º ANO EM,"2,4613","1,3463","1,90","0,9295","1,77","2,79",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,000747,,,,
001673,MARIA DA GLORIA COSTA E SILVA PROFESSORA,LESTE 5,SAO PAULO,9º ANO EF,"3,8460","2,7643","3,31","0,9296","3,08","3,40",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001673,,,,
001673,MARIA DA GLORIA COSTA E SILVA PROFESSORA,LESTE 5,SAO PAULO,3º ANO EM,"3,4330","1,1870","2,31","0,7187","1,66","2,16",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001673,,,,
001867,LUIZA MENDES CORREA SOUZA PROFESSORA,LESTE 5,SAO PAULO,5º ANO EF,"6,6137","5,6720","6,14","0,9790","6,01","6,11",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001867,,,,
001867,LUIZA MENDES CORREA SOUZA PROFESSORA,LESTE 5,SAO PAULO,9º ANO EF,"4,0347","2,8410","3,44","0,9475","3,26","3,53",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001867,,,,
001867,LUIZA MENDES CORREA SOUZA PROFESSORA,LESTE 5,SAO PAULO,3º ANO EM,"3,5980","1,7843","2,69","0,8858","2,38","2,60",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001867,,,,
001375,LOUREIRO JUNIOR PROFESSOR,LESTE 5,SAO PAULO,3º ANO EM,"3,5437","1,6417","2,59","0,9169","2,37","3,26",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001375,,,,
000851,JULIO MAIA,LESTE 5,SAO PAULO,5º ANO EF,"5,8973","5,0553","5,48","0,9981","5,47","6,01",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,000851,,,,
001922,JULIETA NOGUEIRA RINALDI PROFESSORA,LESTE 5,SAO PAULO,5º ANO EF,"6,6240","6,8360","6,73","1,0000","6,73","6,76",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001922,,,,
001995,JULIA AMALIA AZEVEDO ANTUNES PROFESSORA,LESTE 5,SAO PAULO,5º ANO EF,"7,1307","6,3717","6,75","0,9982","6,74","6,77",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001995,,,,
902792,JULIETA FARAO PROFA,LESTE 4,SAO PAULO,5º ANO EF,"4,5460","4,7780","4,66","0,9920","4,62","5,54",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,902792,,,,
902792,JULIETA FARAO PROFA,LESTE 4,SAO PAULO,9º ANO EF,"3,2610","2,7780","3,02","0,8954","2,70","2,99",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,902792,,,,
902792,JULIETA FARAO PROFA,LESTE 4,SAO PAULO,3º ANO EM,"2,1430","1,1763","1,66","0,8706","1,45","1,68",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10208,100,902792,,,,
002203,JOSE MARQUES DA CRUZ PROFESSOR,LESTE 5,SAO PAULO,3º ANO EM,"2,9043","2,3183","2,61","0,9562","2,50","3,24",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002203,,,,
001880,JOSE CHEDIAK,LESTE 5,SAO PAULO,9º ANO EF,"4,2610","3,9143","4,09","0,9839","4,02","4,21",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001880,,,,
001880,JOSE CHEDIAK,LESTE 5,SAO PAULO,3º ANO EM,"3,6667","2,0130","2,84","0,9209","2,62","3,08",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001880,,,,
037801,JOAQUIM GOUVEIA FRANCO JUNIOR DEPUTADO,LESTE 5,SAO PAULO,5º ANO EF,"6,2227","4,7750","5,50","0,9976","5,49","5,65",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,037801,,,,
001934,JOAQUIM BRAGA DE PAULA PROFESSOR,LESTE 5,SAO PAULO,9º ANO EF,"4,0777","2,6317","3,35","0,8642","2,90","3,44",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001934,,,,
001934,JOAQUIM BRAGA DE PAULA PROFESSOR,LESTE 5,SAO PAULO,3º ANO EM,"2,6607","1,2070","1,93","0,7525","1,45","2,35",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001934,,,,
000838,JOAO VIEIRA DE ALMEIDA,LESTE 5,SAO PAULO,9º ANO EF,"4,0263","3,4667","3,75","1,0000","3,75","3,99",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,000838,,,,
000838,JOAO VIEIRA DE ALMEIDA,LESTE 5,SAO PAULO,3º ANO EM,"3,1503","1,8867","2,52","0,9178","2,31","2,53",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,000838,,,,
002008,JOAO DIAS DA SILVEIRA PROFESSOR,LESTE 5,SAO PAULO,3º ANO EM,"4,0787","2,4630","3,27","0,9309","3,04","3,48",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002008,,,,
002012,JOAO CLIMACO DA SILVA KRUSE PROFESSOR,LESTE 5,SAO PAULO,5º ANO EF,"7,3523","6,0327","6,69","0,9985","6,68","6,71",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002012,,,,
002173,JOAO BORGES PROFESSOR,LESTE 5,SAO PAULO,9º ANO EF,"4,2153","4,1963","4,21","0,9744","4,10","4,89",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002173,,,,
002173,JOAO BORGES PROFESSOR,LESTE 5,SAO PAULO,3º ANO EM,"4,6063","3,1667","3,89","0,9256","3,60","3,82",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002173,,,,
039111,JAIME CORTESAO,LESTE 5,SAO PAULO,5º ANO EF,"7,0173","6,0720","6,54","0,9934","6,50","6,55",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,039111,,,,
001417,ISAI LEIRNER,LESTE 5,SAO PAULO,3º ANO EM,"5,2633","3,5957","4,43","1,0000","4,43","4,49",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001417,,,,
002021,IRENE RIBEIRO PROFESSORA,LESTE 5,SAO PAULO,5º ANO EF,"7,9760","7,5593","7,77","1,0000","7,77","7,78",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002021,,,,
002197,IRENE DE LIMA PAIVA PROFESSORA,LESTE 5,SAO PAULO,9º ANO EF,"4,2303","4,1240","4,18","0,9759","4,08","4,27",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002197,,,,
002197,IRENE DE LIMA PAIVA PROFESSORA,LESTE 5,SAO PAULO,3º ANO EM,"4,2973","2,3440","3,32","0,8506","2,82","3,01",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002197,,,,
000802,IMPERATRIZ LEOPOLDINA,LESTE 5,SAO PAULO,9º ANO EF,"3,5940","3,2080","3,40","0,8642","2,94","3,54",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,000802,,,,
000802,IMPERATRIZ LEOPOLDINA,LESTE 5,SAO PAULO,3º ANO EM,"2,8563","1,7977","2,33","0,7763","1,81","2,45",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,000802,,,,
000700,HORACIO LAFER MINISTRO,LESTE 5,SAO PAULO,5º ANO EF,"5,5703","4,7467","5,16","0,9989","5,15","5,52",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,000700,,,,
002318,SANTOS AMARO DA CRUZ PROFESSOR,LESTE 5,SAO PAULO,9º ANO EF,"4,8453","4,1523","4,50","0,9377","4,22","4,40",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002318,,,,
002318,SANTOS AMARO DA CRUZ PROFESSOR,LESTE 5,SAO PAULO,3º ANO EM,"3,7973","2,0110","2,90","0,7485","2,17","2,40",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002318,,,,
041695,GUILHERME GIORGI COMENDADOR,LESTE 5,SAO PAULO,5º ANO EF,"5,2777","3,3920","4,33","0,9855","4,27","5,03",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,041695,,,,
041695,GUILHERME GIORGI COMENDADOR,LESTE 5,SAO PAULO,9º ANO EF,"3,8710","3,0373","3,45","0,9773","3,37","3,62",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,041695,,,,
001485,GUERINO RASO,LESTE 5,SAO PAULO,5º ANO EF,"5,5150","5,2380","5,38","0,9966","5,36","5,86",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001485,,,,
039100,GASTAO STRANG PROFESSOR,LESTE 5,SAO PAULO,5º ANO EF,"6,6670","5,4380","6,05","1,0000","6,05","6,27",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,039100,,,,
002094,FREDERICO VERGUEIRO STEIDEL,LESTE 5,SAO PAULO,5º ANO EF,"7,6663","8,2220","7,94","1,0000","7,94","7,95",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002094,,,,
037370,FRANCISCO DA COSTA GUEDES ,LESTE 5,SAO PAULO,9º ANO EF,"3,8893","3,0070","3,45","0,9348","3,23","3,49",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,037370,,,,
037370,FRANCISCO DA COSTA GUEDES ,LESTE 5,SAO PAULO,3º ANO EM,"3,3990","1,5310","2,47","0,8245","2,04","2,27",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,037370,,,,
000759,FLORINDA CARDOSO PROFESSORA,LESTE 5,SAO PAULO,5º ANO EF,"5,5080","5,4167","5,46","0,9961","5,44","5,61",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,000759,,,,
002100,ERASMO BRAGA,LESTE 5,SAO PAULO,5º ANO EF,"7,1817","6,1113","6,65","0,9757","6,49","6,54",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,002100,,,,
046048,EDUARDO GOMES BRIGADEIRO,LESTE 5,SAO PAULO,5º ANO EF,"5,4503","5,0000","5,23","0,9968","5,21","5,42",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,046048,,,,
038106,EDUARDO CARLOS PEREIRA,LESTE 5,SAO PAULO,5º ANO EF,"6,5823","6,4080","6,50","1,0000","6,50","6,55",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,038106,,,,
037333,DUQUE DE CAXIAS,LESTE 5,SAO PAULO,5º ANO EF,"5,7713","5,3147","5,54","1,0000","5,54","5,70",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,037333,,,,
001582,DOMINGOS FAUSTINO SARMIENTO,LESTE 5,SAO PAULO,5º ANO EF,"5,7103","5,0727","5,39","0,9987","5,38","5,55",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001582,,,,
000796,HEROIS DA FEB,LESTE 5,SAO PAULO,9º ANO EF,"3,5877","2,4057","3,00","0,8719","2,62","2,91",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,000796,,,,
000796,HEROIS DA FEB,LESTE 5,SAO PAULO,3º ANO EM,"2,1623","1,2143","1,69","0,7451","1,26","1,96",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,000796,,,,
001910,CLEMENTE QUAGLIO PROFESSOR,LESTE 5,SAO PAULO,9º ANO EF,"3,3333","2,6667","3,00","0,9925","2,98","3,25",2.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001910,,,,
001910,CLEMENTE QUAGLIO PROFESSOR,LESTE 5,SAO PAULO,3º ANO EM,"4,7617","2,9167","3,84","1,0000","3,84","3,95",3.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,001910,,,,
037369,CESAR MARENGO,LESTE 5,SAO PAULO,5º ANO EF,"5,7377","5,0480","5,39","0,9869","5,32","5,50",1.0,CAPITAL E GRANDE SÃO PAULO,2019,10205,100,037369,,,,
